"","unique_id","ent_by","year","site","fdate","round","observer","transect","t_c","quadrat","planted","f_number","count_unit","plant_genus","plant_species","plant_code","notes"
"16161","RO4329121T1nullmaculosa1null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","1","NA","null","null","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16162","RO4329121T1nullmillefolium1null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","1","NA","null","null","Achillea","millefolium","ACMI2","NA; NA; NA"
"16163","RO4329121T1nullvulgare1null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","1","NA","null","null","Leucanthemum","vulgare","LEVU","NA; NA; NA"
"16164","RO4329121T1nullvulgaris1null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","1","NA","null","null","Linaria","vulgaris","LIVU2","NA; NA; NA"
"16165","RO4329121T20nullNONE20null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","20","NA","null","null","NONE","NONE","none","NA; NA; NA"
"16166","RO4329121T21nullfistulosa21null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","21","NA","null","null","Monarda","fistulosa","MOFI","NA; NA; NA"
"16167","RO4329121T21nulllaciniata21null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","21","NA","null","null","Rudbeckia","laciniata","RULA3","NA; NA; NA"
"16168","RO4329121T21repens21","ES",2015,"RO",2015-07-10,"2","JZ","1","T","2","NA","1","inf","Trifolium","repens","TRRE3","NA; NA; NA"
"16169","RO4329121T22armeria22","ES",2015,"RO",2015-07-10,"2","JZ","1","T","2","NA","2","flr","Dianthus","armeria","DIAR","NA; NA; NA"
"16170","RO4329121T22nullhirta22null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","22","NA","null","null","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"16171","RO4329121T22nulllaciniata22null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","22","NA","null","null","Rudbeckia","laciniata","RULA3","NA; NA; NA"
"16172","RO4329121T22nullmaculosa22null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","22","NA","null","null","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16173","RO4329121T23nullannuus23null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","23","NA","null","null","Erigeron","annuus","ERAN","NA; NA; NA"
"16174","RO4329121T23nulllanceolata23null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","23","NA","null","null","Plantago","lanceolata","PLLA","NA; NA; NA"
"16175","RO4329121T23nullmaculosa23null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","23","NA","null","null","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16176","RO4329121T24nullannuus24null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","24","NA","null","null","Erigeron","annuus","ERAN","NA; NA; NA"
"16177","RO4329121T24nullfistulosa24null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","24","NA","null","null","Monarda","fistulosa","MOFI","NA; NA; NA"
"16178","RO4329121T24nullhirta24null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","24","NA","null","null","Rudbeckia","hirta","RUHI2","NA; NA; NA"
"16179","RO4329121T24nullmaculosa24null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","24","NA","null","null","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16180","RO4329121T25nulllaciniata25null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","25","NA","null","null","Rudbeckia","laciniata","RULA3","NA; NA; NA"
"16181","RO4329121T25nullmaculosa25null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","25","NA","null","null","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16182","RO4329121T262maculosa262","ES",2015,"RO",2015-07-10,"2","JZ","1","T","2","NA","62","inf","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16183","RO4329121T26nullannuus26null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","26","NA","null","null","Erigeron","annuus","ERAN","NA; NA; NA"
"16184","RO4329121T26nullbarbatus26null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","26","NA","null","null","Dianthus","barbatus","DIBA","NA; NA; NA"
"16185","RO4329121T26nulllaciniata26null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","26","NA","null","null","Rudbeckia","laciniata","RULA3","NA; NA; NA"
"16186","RO4329121T26nullmaculosa26null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","26","NA","null","null","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16187","RO4329121T27nullannuus27null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","27","NA","null","null","Erigeron","annuus","ERAN","NA; NA; NA"
"16188","RO4329121T27nullfistulosa27null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","27","NA","null","null","Monarda","fistulosa","MOFI","NA; NA; NA"
"16189","RO4329121T27nullmaculosa27null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","27","NA","null","null","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16190","RO4329121T27nullrepens27null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","27","NA","null","null","Trifolium","repens","TRRE3","NA; NA; NA"
"16191","RO4329121T28nullannuus28null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","28","NA","null","null","Erigeron","annuus","ERAN","NA; NA; NA"
"16192","RO4329121T28nullarmeria28null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","28","NA","null","null","Dianthus","armeria","DIAR","NA; NA; NA"
"16193","RO4329121T28nulllanceolata28null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","28","NA","null","null","Plantago","lanceolata","PLLA","NA; NA; NA"
"16194","RO4329121T28nullmaculosa28null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","28","NA","null","null","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16195","RO4329121T28nullrepens28null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","28","NA","null","null","Trifolium","repens","TRRE3","NA; NA; NA"
"16196","RO4329121T29nullannuus29null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","29","NA","null","null","Erigeron","annuus","ERAN","NA; NA; NA"
"16197","RO4329121T29nulllanceolata29null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","29","NA","null","null","Plantago","lanceolata","PLLA","NA; NA; NA"
"16198","RO4329121T29nullmaculosa29null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","29","NA","null","null","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16199","RO4329121T29nullrepens29null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","29","NA","null","null","Trifolium","repens","TRRE3","NA; NA; NA"
"16200","RO4329121T2nullarmeria2null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","2","NA","null","null","Dianthus","armeria","DIAR","NA; NA; NA"
"16201","RO4329121T2nulllanceolata2null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","2","NA","null","null","Plantago","lanceolata","PLLA","NA; NA; NA"
"16202","RO4329121T2nullmaculosa2null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","2","NA","null","null","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16203","RO4329121T2nullstricta2null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","2","NA","null","null","Oxalis","stricta","OXST","NA; NA; NA"
"16204","RO4329121T2nullvulgare2null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","2","NA","null","null","Leucanthemum","vulgare","LEVU","NA; NA; NA"
"16205","RO4329121T2nullvulgaris2null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","2","NA","null","null","Linaria","vulgaris","LIVU2","NA; NA; NA"
"16206","RO4329121T30nullannuus30null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","30","NA","null","null","Erigeron","annuus","ERAN","NA; NA; NA"
"16207","RO4329121T30nullmaculosa30null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","30","NA","null","null","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16208","RO4329121T32maculosa32","ES",2015,"RO",2015-07-10,"2","JZ","1","T","3","NA","2","inf","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16209","RO4329121T33lanceolata33","ES",2015,"RO",2015-07-10,"2","JZ","1","T","3","NA","3","inf","Plantago","lanceolata","PLLA","NA; NA; NA"
"16210","RO4329121T3nullmaculosa3null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","3","NA","null","null","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16211","RO4329121T42stricta42","ES",2015,"RO",2015-07-10,"2","JZ","1","T","4","NA","2","flr","Oxalis","stricta","OXST","NA; NA; NA"
"16212","RO4329121T45lanceolata45","ES",2015,"RO",2015-07-10,"2","JZ","1","T","4","NA","5","inf","Plantago","lanceolata","PLLA","NA; NA; NA"
"16213","RO4329121T45maculosa45","ES",2015,"RO",2015-07-10,"2","JZ","1","T","4","NA","5","inf","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16214","RO4329121T4nullmaculosa4null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","4","NA","null","null","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16215","RO4329121T4nullmillefolium4null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","4","NA","null","null","Achillea","millefolium","ACMI2","NA; NA; NA"
"16216","RO4329121T4nullrepens4null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","4","NA","null","null","Trifolium","repens","TRRE3","NA; NA; NA"
"16217","RO4329121T50NONE50","ES",2015,"RO",2015-07-10,"2","JZ","1","T","5","NA","0","none","NONE","NONE","none","NA; NA; NA"
"16218","RO4329121T5nulllanceolata5null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","5","NA","null","null","Plantago","lanceolata","PLLA","NA; NA; NA"
"16219","RO4329121T5nullmaculosa5null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","5","NA","null","null","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16220","RO4329121T5nullmillefolium5null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","5","NA","null","null","Achillea","millefolium","ACMI2","NA; NA; NA"
"16221","RO4329121T614annuus614","ES",2015,"RO",2015-07-10,"2","JZ","1","T","6","NA","14","inf","Erigeron","annuus","ERAN","NA; NA; NA"
"16222","RO4329121T61annuus61","ES",2015,"RO",2015-07-10,"2","JZ","1","T","6","NA","1","inf","Erigeron","annuus","ERAN","NA; NA; NA"
"16223","RO4329121T6nullarmeria6null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","6","NA","null","null","Dianthus","armeria","DIAR","NA; NA; NA"
"16224","RO4329121T6nulllanceolata6null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","6","NA","null","null","Plantago","lanceolata","PLLA","NA; NA; NA"
"16225","RO4329121T6nullmaculosa6null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","6","NA","null","null","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16226","RO4329121T6nullmillefolium6null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","6","NA","null","null","Achillea","millefolium","ACMI2","NA; NA; NA"
"16227","RO4329121T70NONE70","ES",2015,"RO",2015-07-10,"2","JZ","1","T","7","NA","0","none","NONE","NONE","none","NA; NA; NA"
"16228","RO4329121T7nullarmeria7null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","7","NA","null","null","Dianthus","armeria","DIAR","NA; NA; NA"
"16229","RO4329121T7nulllanceolata7null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","7","NA","null","null","Plantago","lanceolata","PLLA","NA; NA; NA"
"16230","RO4329121T7nullmaculosa7null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","7","NA","null","null","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16231","RO4329121T7nullvulgaris7null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","7","NA","null","null","Linaria","vulgaris","LIVU2","NA; NA; NA"
"16232","RO4329121T81laciniata81","ES",2015,"RO",2015-07-10,"2","JZ","1","T","8","NA","1","inf","Rudbeckia","laciniata","RULA3","NA; NA; NA"
"16233","RO4329121T83maculosa83","ES",2015,"RO",2015-07-10,"2","JZ","1","T","8","NA","3","inf","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16234","RO4329121T8nullannuus8null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","8","NA","null","null","Erigeron","annuus","ERAN","NA; NA; NA"
"16235","RO4329121T8nulllanceolata8null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","8","NA","null","null","Plantago","lanceolata","PLLA","NA; NA; NA"
"16236","RO4329121T8nullmaculosa8null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","8","NA","null","null","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16237","RO4329121T8nullvulgaris8null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","8","NA","null","null","Linaria","vulgaris","LIVU2","NA; NA; NA"
"16238","RO4329121T91vulgare91","ES",2015,"RO",2015-07-10,"2","JZ","1","T","9","NA","1","inf","Leucanthemum","vulgare","LEVU","NA; NA; NA"
"16239","RO4329121T94fistulosa94","ES",2015,"RO",2015-07-10,"2","JZ","1","T","9","NA","4","inf","Monarda","fistulosa","MOFI","NA; NA; NA"
"16240","RO4329121T97repens97","ES",2015,"RO",2015-07-10,"2","JZ","1","T","9","NA","7","inf","Trifolium","repens","TRRE3","NA; NA; NA"
"16241","RO4329121T98maculosa98","ES",2015,"RO",2015-07-10,"2","JZ","1","T","9","NA","8","inf","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16242","RO4329121T9nulllanceolata9null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","9","NA","null","null","Plantago","lanceolata","PLLA","NA; NA; NA"
"16243","RO4329121T9nullvulgaris9null","ES",2015,"RO",2015-07-10,"2","JZ","1","T","9","NA","null","null","Linaria","vulgaris","LIVU2","NA; NA; NA"
"16244","RO4329122C10120mollugo10120","ES",2015,"RO",2015-07-10,"2","JZ","2","C","10","NA","120","flr","Galium","mollugo","GAMO","NA; NA; NA"
"16245","RO4329122C104pratense104","ES",2015,"RO",2015-07-10,"2","JZ","2","C","10","NA","4","inf","Trifolium","pratense","TRPR2","NA; NA; NA"
"16246","RO4329122C10nullarmeria10null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","10","NA","null","null","Dianthus","armeria","DIAR","NA; NA; NA"
"16247","RO4329122C10nullmillefolium10null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","10","NA","null","null","Achillea","millefolium","ACMI2","NA; NA; NA"
"16248","RO4329122C11nullarmeria11null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","11","NA","null","null","Dianthus","armeria","DIAR","NA; NA; NA"
"16249","RO4329122C11nullmillefolium11null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","11","NA","null","null","Achillea","millefolium","ACMI2","NA; NA; NA"
"16250","RO4329122C12nulllanceolata12null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","12","NA","null","null","Plantago","lanceolata","PLLA","NA; NA; NA"
"16251","RO4329122C13nullarmeria13null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","13","NA","null","null","Dianthus","armeria","DIAR","NA; NA; NA"
"16252","RO4329122C13nulllanceolata13null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","13","NA","null","null","Plantago","lanceolata","PLLA","NA; NA; NA"
"16253","RO4329122C14nullarmeria14null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","14","NA","null","null","Dianthus","armeria","DIAR","NA; NA; NA"
"16254","RO4329122C14nulllanceolata14null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","14","NA","null","null","Plantago","lanceolata","PLLA","NA; NA; NA"
"16255","RO4329122C15nullrecta15null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","15","NA","null","null","Potentilla","recta","PORE5","NA; NA; NA"
"16256","RO4329122C15pratense15","ES",2015,"RO",2015-07-10,"2","JZ","2","C","1","NA","5","inf","Trifolium","pratense","TRPR2","NA; NA; NA"
"16257","RO4329122C16nulllanceolata16null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","16","NA","null","null","Plantago","lanceolata","PLLA","NA; NA; NA"
"16258","RO4329122C16nullrecta16null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","16","NA","null","null","Potentilla","recta","PORE5","NA; NA; NA"
"16259","RO4329122C175mollugo175","ES",2015,"RO",2015-07-10,"2","JZ","2","C","1","NA","75","flr","Galium","mollugo","GAMO","NA; NA; NA"
"16260","RO4329122C17nullannuus17null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","17","NA","null","null","Erigeron","annuus","ERAN","NA; NA; NA"
"16261","RO4329122C17nulllanceolata17null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","17","NA","null","null","Plantago","lanceolata","PLLA","NA; NA; NA"
"16262","RO4329122C17nullrepens17null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","17","NA","null","null","Trifolium","repens","TRRE3","NA; NA; NA"
"16263","RO4329122C18nulllanceolata18null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","18","NA","null","null","Plantago","lanceolata","PLLA","NA; NA; NA"
"16264","RO4329122C18nullpratense18null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","18","NA","null","null","Trifolium","pratense","TRPR2","NA; NA; NA"
"16265","RO4329122C19nullannuus19null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","19","NA","null","null","Erigeron","annuus","ERAN","NA; NA; NA"
"16266","RO4329122C19nullmollugo19null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","19","NA","null","null","Galium","mollugo","GAMO","NA; NA; NA"
"16267","RO4329122C1nullmollugo1null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","1","NA","null","null","Galium","mollugo","GAMO","NA; NA; NA"
"16268","RO4329122C1nullrepens1null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","1","NA","null","null","Trifolium","repens","TRRE3","NA; NA; NA"
"16269","RO4329122C1nullvulgaris1null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","1","NA","null","null","Prunella","vulgaris","PRVU","NA; NA; NA"
"16270","RO4329122C20NONE20","ES",2015,"RO",2015-07-10,"2","JZ","2","C","2","NA","0","none","NONE","NONE","none","NA; NA; NA"
"16271","RO4329122C20nullmollugo20null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","20","NA","null","null","Galium","mollugo","GAMO","NA; NA; NA"
"16272","RO4329122C21nullNONE21null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","21","NA","null","null","NONE","NONE","none","NA; NA; NA"
"16273","RO4329122C22nullNONE22null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","22","NA","null","null","NONE","NONE","none","NA; NA; NA"
"16274","RO4329122C23nullNONE23null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","23","NA","null","null","NONE","NONE","none","NA; NA; NA"
"16275","RO4329122C24nulllanceolata24null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","24","NA","null","null","Plantago","lanceolata","PLLA","NA; NA; NA"
"16276","RO4329122C24nullrepens24null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","24","NA","null","null","Trifolium","repens","TRRE3","NA; NA; NA"
"16277","RO4329122C25nullmollugo25null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","25","NA","null","null","Galium","mollugo","GAMO","NA; NA; NA"
"16278","RO4329122C26nullpratense26null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","26","NA","null","null","Trifolium","pratense","TRPR2","NA; NA; NA"
"16279","RO4329122C27nullarmeria27null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","27","NA","null","null","Dianthus","armeria","DIAR","NA; NA; NA"
"16280","RO4329122C27nulllanceolata27null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","27","NA","null","null","Plantago","lanceolata","PLLA","NA; NA; NA"
"16281","RO4329122C27nullpratense27null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","27","NA","null","null","Trifolium","pratense","TRPR2","NA; NA; NA"
"16282","RO4329122C28nullarmeria28null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","28","NA","null","null","Dianthus","armeria","DIAR","NA; NA; NA"
"16283","RO4329122C28nullrepens28null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","28","NA","null","null","Trifolium","repens","TRRE3","NA; NA; NA"
"16284","RO4329122C29nullarmeria29null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","29","NA","null","null","Dianthus","armeria","DIAR","NA; NA; NA"
"16285","RO4329122C29nullmollugo29null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","29","NA","null","null","Galium","mollugo","GAMO","NA; NA; NA"
"16286","RO4329122C29nullrepens29null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","29","NA","null","null","Trifolium","repens","TRRE3","NA; NA; NA"
"16287","RO4329122C29nullvulgaris29null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","29","NA","null","null","Prunella","vulgaris","PRVU","NA; NA; NA"
"16288","RO4329122C2nullarmeria2null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","2","NA","null","null","Dianthus","armeria","DIAR","NA; NA; NA"
"16289","RO4329122C2nullpratense2null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","2","NA","null","null","Trifolium","pratense","TRPR2","NA; NA; NA"
"16290","RO4329122C2nullrepens2null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","2","NA","null","null","Trifolium","repens","TRRE3","NA; NA; NA"
"16291","RO4329122C2nullvulgaris2null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","2","NA","null","null","Prunella","vulgaris","PRVU","NA; NA; NA"
"16292","RO4329122C30nullarmeria30null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","30","NA","null","null","Dianthus","armeria","DIAR","NA; NA; NA"
"16293","RO4329122C30nullrepens30null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","30","NA","null","null","Trifolium","repens","TRRE3","NA; NA; NA"
"16294","RO4329122C30nullvulgaris30null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","30","NA","null","null","Prunella","vulgaris","PRVU","NA; NA; NA"
"16295","RO4329122C310americana310","ES",2015,"RO",2015-07-10,"2","JZ","2","C","3","NA","10","flr","Phytolacca","americana","PHAM4","NA; NA; NA"
"16296","RO4329122C32repens32","ES",2015,"RO",2015-07-10,"2","JZ","2","C","3","NA","2","inf","Trifolium","repens","TRRE3","NA; NA; NA"
"16297","RO4329122C366vulgaris366","ES",2015,"RO",2015-07-10,"2","JZ","2","C","3","NA","66","flr","Linaria","vulgaris","LIVU2","NA; NA; NA"
"16298","RO4329122C3nulllanceolata3null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","3","NA","null","null","Plantago","lanceolata","PLLA","NA; NA; NA"
"16299","RO4329122C3nullpratense3null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","3","NA","null","null","Trifolium","pratense","TRPR2","NA; NA; NA"
"16300","RO4329122C3nullrepens3null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","3","NA","null","null","Trifolium","repens","TRRE3","NA; NA; NA"
"16301","RO4329122C4220millefolium4220","ES",2015,"RO",2015-07-10,"2","JZ","2","C","4","NA","220","involucre","Achillea","millefolium","ACMI2","NA; NA; NA"
"16302","RO4329122C46armeria46","ES",2015,"RO",2015-07-10,"2","JZ","2","C","4","NA","6","flr","Dianthus","armeria","DIAR","NA; NA; NA"
"16303","RO4329122C4nullmollugo4null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","4","NA","null","null","Galium","mollugo","GAMO","NA; NA; NA"
"16304","RO4329122C4nullrepens4null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","4","NA","null","null","Trifolium","repens","TRRE3","NA; NA; NA"
"16305","RO4329122C54lanceolata54","ES",2015,"RO",2015-07-10,"2","JZ","2","C","5","NA","4","inf","Plantago","lanceolata","PLLA","NA; NA; NA"
"16306","RO4329122C5nullmollugo5null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","5","NA","null","null","Galium","mollugo","GAMO","NA; NA; NA"
"16307","RO4329122C5nullpratense5null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","5","NA","null","null","Trifolium","pratense","TRPR2","NA; NA; NA"
"16308","RO4329122C5nullvulgaris5null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","5","NA","null","null","Prunella","vulgaris","PRVU","NA; NA; NA"
"16309","RO4329122C65lanceolata65","ES",2015,"RO",2015-07-10,"2","JZ","2","C","6","NA","5","inf","Plantago","lanceolata","PLLA","NA; NA; NA"
"16310","RO4329122C6nullmollugo6null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","6","NA","null","null","Galium","mollugo","GAMO","NA; NA; NA"
"16311","RO4329122C71armeria71","ES",2015,"RO",2015-07-10,"2","JZ","2","C","7","NA","1","flr","Dianthus","armeria","DIAR","NA; NA; NA"
"16312","RO4329122C730mollugo730","ES",2015,"RO",2015-07-10,"2","JZ","2","C","7","NA","30","flr","Galium","mollugo","GAMO","NA; NA; NA"
"16313","RO4329122C7nullamericana7null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","7","NA","null","null","Phytolacca","americana","PHAM4","NA; NA; NA"
"16314","RO4329122C7nullrepens7null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","7","NA","null","null","Trifolium","repens","TRRE3","NA; NA; NA"
"16315","RO4329122C7nullvulgaris7null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","7","NA","null","null","Linaria","vulgaris","LIVU2","NA; NA; NA"
"16316","RO4329122C80NONE80","ES",2015,"RO",2015-07-10,"2","JZ","2","C","8","NA","0","none","NONE","NONE","none","NA; NA; NA"
"16317","RO4329122C8nullNONE8null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","8","NA","null","null","NONE","NONE","none","NA; NA; NA"
"16318","RO4329122C935mollugo935","ES",2015,"RO",2015-07-10,"2","JZ","2","C","9","NA","35","flr","Galium","mollugo","GAMO","NA; NA; NA"
"16319","RO4329122C9nullamericana9null","ES",2015,"RO",2015-07-10,"2","JZ","2","C","9","NA","null","null","Phytolacca","americana","PHAM4","NA; NA; NA"
"16320","RO4329122T1013repens1013","ES",2015,"RO",2015-07-10,"2","JZ","2","T","10","NA","13","inf","Trifolium","repens","TRRE3","NA; NA; NA"
"16321","RO4329122T101vulgare101","ES",2015,"RO",2015-07-10,"2","JZ","2","T","10","NA","1","inf","Leucanthemum","vulgare","LEVU","NA; NA; NA"
"16322","RO4329122T1067maculosa1067","ES",2015,"RO",2015-07-10,"2","JZ","2","T","10","NA","67","inf","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16323","RO4329122T1082annuus1082","ES",2015,"RO",2015-07-10,"2","JZ","2","T","10","NA","82","inf","Erigeron","annuus","ERAN","NA; NA; NA"
"16324","RO4329122T10nullannuus10null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","10","NA","null","null","Erigeron","annuus","ERAN","NA; NA; NA"
"16325","RO4329122T11nullNONE11null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","11","NA","null","null","NONE","NONE","none","NA; NA; NA"
"16326","RO4329122T12lanceolata12","ES",2015,"RO",2015-07-10,"2","JZ","2","T","1","NA","2","inf","Coreopsis","lanceolata","COLA5","NA; NA; NA"
"16327","RO4329122T12nullNONE12null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","12","NA","null","null","NONE","NONE","none","NA; NA; NA"
"16328","RO4329122T131maculosa131","ES",2015,"RO",2015-07-10,"2","JZ","2","T","1","NA","31","inf","Centaurea","maculosa","CEBI2","NA; NA; NA"
"16329","RO4329122T13nullNONE13null","ES",2015,"RO",2015-07-10,"2","JZ","2","T","13","NA","null","null","NONE","NONE","none","NA; NA; NA"
